Eco_code,A_org,A_new,A_annual,A_permanent,A_pasture,A_urban,A_ext_forest,A_int_forest,p_annual,p_permanent,p_pasture,p_urban,p_ext_forest,p_int_forest
PA1021,70043622125.22,281735916.50,2936668588.76,223525847.84,64872240573.70,44127312.22,1651199221.79,34124664.41,0.04209560188751920,0.00320412563339445,0.92990949785401900,0.00063254184509828,0.02366907363784770,0.00048915914212182
PA1022,59938467627.18,0.00,1136196961.21,146040899.57,58656229766.40,0.00,0.00,0.00,0.01895605620543130,0.00243651373405357,0.97860743006051500,0.00000000000000000,0.00000000000000000,0.00000000000000000
PA1101,59453915795.00,51780855082.00,0.00,0.00,7673060713.00,0.00,0.00,0.00,0.00000000000000000,0.00000000000000000,1.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000
PA1102,471645031705.18,458114070295.00,0.00,0.00,6232982851.00,26306666.90,7048090703.55,223581188.73,0.00000000000000000,0.00000000000000000,0.46064597053027000,0.00194418312953049,0.52088617282209400,0.01652367351810470
PA1103,575544167250.00,542671016851.00,0.00,0.00,25077890975.00,0.00,7555579554.74,239679869.26,0.00000000000000000,0.00000000000000000,0.76286850121194600,0.00000000000000000,0.22984044617054800,0.00729105261750683
PA1104,286511104609.20,273407838686.00,0.00,0.00,6715837479.00,0.00,6191034978.48,196393465.72,0.00000000000000000,0.00000000000000000,0.51253157177473400,0.00000000000000000,0.47248029726110300,0.01498813096416360
PA1105,117797859968.70,110638203561.00,0.00,0.00,2178361740.00,0.00,4828135421.83,153159245.87,0.00000000000000000,0.00000000000000000,0.30425506699696300,0.00000000000000000,0.67435295032332200,0.02139198267971490
PA1106,53691907141.22,32663545666.00,0.00,0.00,9866697291.22,451456348.00,10292915441.00,417292395.00,0.00000000000000000,0.00000000000000000,0.46920903955579200,0.02146892655102970,0.48947776806700600,0.01984426582617180
PA1107,207481786275.60,195634451546.70,0.00,0.00,10827314935.00,0.00,988657372.52,31362421.38,0.00000000000000000,0.00000000000000000,0.91390301555236800,0.00000000000000000,0.08344977120508720,0.00264721324254532
PA1108,247503994271.46,230896850038.00,0.00,0.00,1131186677.00,233365593.46,14773929889.01,468662073.99,0.00000000000000000,0.00000000000000000,0.06811446092705630,0.01405212059216150,0.88961290883760400,0.02822050964317800
PA1109,28787979610.00,25840784315.00,0.00,0.00,2947195295.00,0.00,0.00,0.00,0.00000000000000000,0.00000000000000000,1.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000
PA1110,241493504935.60,130885851052.00,3970076307.32,20899642.48,26686840667.00,460790971.80,67507401813.22,11961644481.78,0.03589332354432550,0.00018895294984894,0.24127480992485700,0.00416599535042052,0.61033210128716900,0.10814481694337900
PA1111,973972769318.80,897254042618.00,0.00,0.00,74978243675.00,68736774.80,1620345277.53,51400973.47,0.00000000000000000,0.00000000000000000,0.97731345265168700,0.00089595823283239,0.02112059658973270,0.00066999252574811
PA1112,218020782037.34,202108642971.00,690777460.22,10167922.38,4800542408.30,212999141.63,9884106195.53,313545938.28,0.04341197983147300,0.00063900411717514,0.30169057650174200,0.01338595274601210,0.62116766038332600,0.01970482642027170
PA1113,8867892551.00,5324129939.00,0.00,0.00,3543762612.00,0.00,0.00,0.00,0.00000000000000000,0.00000000000000000,1.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000
PA1114,384441638433.30,368254552268.00,0.00,0.00,9635028903.00,68736774.80,6283978641.09,199341846.41,0.00000000000000000,0.00000000000000000,0.59522935781082500,0.00424639580577201,0.38820937733440100,0.01231486904900280
PA1201,130387721586.33,198572905.03,72070783718.29,21899176255.21,28231296595.00,1982334640.80,4926449110.23,1079108361.77,0.55358518316081400,0.16821045745387500,0.21684830787325900,0.01522657349617290,0.03784070454513460,0.00828877347074417
PA1202,86348663992.28,157840001.40,70654534133.39,9859141419.41,1054812482.38,819749684.70,2548147522.40,1254438748.60,0.81974543068376400,0.11438736704096000,0.01223810648905750,0.00951086956526531,0.02956402322672310,0.01455420299423010
PA1203,4768295525.34,0.00,137269431.95,51968849.29,4422914447.00,156142797.10,0.00,0.00,0.02878794555044530,0.01089883146124310,0.92756718275858700,0.03274604022972470,0.00000000000000000,0.00000000000000000
PA1204,3643049064.53,169720431.61,726416082.98,41568870.04,1336548399.00,0.00,1228425857.78,140369423.12,0.20914118983670400,0.01196802100533500,0.38480332276430000,0.00000000000000000,0.35367395015271300,0.04041351624094750
PA1205,7578865873.14,0.00,3147485328.25,1469759013.81,2942952283.60,18669247.48,0.00,0.00,0.41529766866611800,0.19392862182990700,0.38831037952921400,0.00246332997476114,0.00000000000000000,0.00000000000000000
PA1206,9175086532.14,220636561.04,2500634685.73,934506849.97,0.00,592324306.40,3972380954.01,954603174.99,0.27926167367066200,0.10436228389085600,0.00000000000000000,0.06614859743610100,0.44362087753317000,0.10660656746921100
PA1207,143995057188.20,1892382812.00,104977692547.28,8345488241.42,24000166233.80,3796646054.70,671861050.25,310820248.75,0.73874536850278500,0.05872857972629840,0.16889313546810800,0.02671762562785290,0.00472799722597315,0.00218729344898254
PA1208,35956122038.94,182449464.00,20105355096.80,7611688589.74,6439193175.40,0.00,1378910003.93,238525709.07,0.56201540545439900,0.21277347395062500,0.17999810228907700,0.00000000000000000,0.03854538560574990,0.00666763270014909
PA1209,298508161871.39,493037853.79,162304661655.66,101097677538.74,28260997669.80,2253038729.70,3444878545.82,653869877.88,0.54461887526913200,0.33923673461878800,0.09483074982506920,0.00756014895930900,0.01155940846016070,0.00219408286754102
PA1210,40438438637.48,0.00,27169493497.00,5546665501.31,4341448641.06,974195277.40,2248556361.30,158079359.40,0.67187296078792900,0.13716319640913300,0.10735945272229600,0.02409082324204960,0.05560443076089960,0.00390913607769323
PA1211,101725335095.27,213847743.80,62982628837.27,22472457081.73,616933768.87,5502336392.60,9244066868.03,693064402.97,0.62044829093280900,0.22137846334495900,0.00607747738675057,0.05420407617069660,0.09106424414825420,0.00682744801653124
PA1212,99976366045.60,1657320015.00,36759748281.80,0.00,60305912361.00,1253385387.80,0.00,0.00,0.37388227170511000,0.00000000000000000,0.61336958397898700,0.01274814431590300,0.00000000000000000,0.00000000000000000
PA1213,297017544136.90,10262994500.00,9063578693.06,1903755597.93,273756510382.00,1992517866.80,38187097.11,0.00,0.03160744512871030,0.00663897259989169,0.95467189876722600,0.00694851352602079,0.00013316997815154,0.00000000000000000
PA1214,359653973859.80,106923871.90,143634224725.59,43801032769.41,167832291810.00,4102142831.90,155892400.70,21465450.30,0.39948658939191600,0.12182281226026800,0.46678812081937000,0.01140919618736420,0.00043357997432829,0.00005970136675341
PA1215,89844904881.30,566017639.40,49529170808.29,12591901569.91,5493850370.70,4939713162.00,14805969335.72,1918281995.28,0.55476913230433600,0.14104008191541300,0.06153582935923570,0.05532901803105940,0.16583953713045500,0.02148640125950120
PA1216,57479218573.70,610144951.60,25388251631.91,14837187863.19,6990784578.50,475217208.50,7651071663.62,1526560676.38,0.44643336025864200,0.26090081863798600,0.12292770276080800,0.00835633813305735,0.13453835584633900,0.02684342436316740
PA1217,39654330243.63,68736774.80,18078302901.53,5946472795.27,8518268462.70,409874842.33,5926620772.62,706053694.38,0.45668894457195300,0.15021810396623000,0.21518607443405800,0.01035414165642710,0.14971660781805300,0.01783612755327880
PA1218,13266197536.60,0.00,6259678460.56,2256044195.64,719614630.00,452304950.20,3333161876.90,245393423.30,0.47185174525605200,0.17005959615930400,0.05424422695460860,0.03409454359111870,0.25125224222706100,0.01849764581185590
PA1219,2803781530.30,27155269.06,1473030272.20,557674692.20,631360005.54,114561291.30,0.00,0.00,0.53051081910447700,0.20084614915135100,0.22738386305474300,0.04125916868942910,0.00000000000000000,0.00000000000000000
PA1220,77058167563.70,0.00,45777084774.60,7196056339.40,16678426814.00,422603874.70,4680038854.22,2303956906.78,0.59405882882905100,0.09338473216933160,0.21643944232404400,0.00548421910436237,0.06073384564142460,0.02989893193178590
PA1221,71082311165.80,0.00,40165573283.86,6392984117.14,12213930860.80,5141680475.00,5533960931.05,1634181497.95,0.56505722204469700,0.08993776387243040,0.17182799293499200,0.07233417696572910,0.07785285593960410,0.02298998824254780
PA1222,82939829121.81,133230538.82,37618512899.92,13174569270.78,14224269373.29,7094314041.00,9920430276.00,774502722.00,0.45429366190205200,0.15910047624497500,0.17177700348401900,0.08567329370364090,0.11980241243772000,0.00935315222759304
PA1301,13672677970.47,50067527.33,458979747.96,6902836.78,13156727858.40,0.00,0.00,0.00,0.03369249600695380,0.00050671909095768,0.96580078490208900,0.00000000000000000,0.00000000000000000,0.00000000000000000
PA1302,676492847704.37,123000000000.00,22201333739.38,2853644976.79,528017810920.00,420058068.20,0.00,0.00,0.04011132904691380,0.00515570343613695,0.95397404521119200,0.00075892230575735,0.00000000000000000,0.00000000000000000
PA1303,1854359742850.55,896000000000.00,40564772817.28,2346492507.90,909924077476.00,5511671017.00,12729032.37,0.00,0.04232729214671360,0.00244844644758975,0.94945982890466300,0.00575115039849865,0.00001328210253504,0.00000000000000000
PA1304,39295371530.20,26814979592.00,0.00,0.00,11566447414.00,913944524.20,0.00,0.00,0.00000000000000000,0.00000000000000000,0.92676956551319500,0.07323043448680460,0.00000000000000000,0.00000000000000000
PA1305,63915865943.05,807869254.45,43487278945.70,5735040630.30,12619562692.80,867271405.50,383960812.27,14882202.03,0.68909300290864500,0.09087660726425450,0.19996772762523200,0.01374265467147470,0.00608418635388628,0.00023582117650722
PA1306,133895842906.60,2802932928.00,41839487065.54,1519840200.46,87409416688.20,324166024.40,0.00,0.00,0.31915903821469900,0.01159361097951050,0.66677455479834100,0.00247279600744936,0.00000000000000000,0.00000000000000000
PA1307,289610856919.50,732343662.40,90551821869.82,3294242186.88,192316922295.00,2715526905.40,0.00,0.00,0.31345987227933800,0.01140355559761720,0.66573633368100000,0.00940023844204431,0.00000000000000000,0.00000000000000000
PA1308,266325820659.00,34814752136.20,28372303251.43,670257005.97,201946617938.20,521890327.20,0.00,0.00,0.12255268584982600,0.00289514022048448,0.87229789584903400,0.00225427808065515,0.00000000000000000,0.00000000000000000
PA1309,140164467049.30,0.00,31784974570.72,478030877.18,107695251277.00,206210324.40,0.00,0.00,0.22676913229042800,0.00341049973109000,0.76834916540666800,0.00147120257181494,0.00000000000000000,0.00000000000000000
PA1310,652412749874.49,77256740469.00,24773337309.12,302856461.17,549821840579.20,257975056.00,0.00,0.00,0.04307237845732930,0.00052656402126880,0.95595252694573000,0.00044853057567225,0.00000000000000000,0.00000000000000000
PA1311,85886175814.10,3750821538.80,28508898765.12,1310132466.38,51208048625.80,1108274418.00,0.00,0.00,0.34709655807374300,0.01595089566405950,0.62345927740399900,0.01349326885819840,0.00000000000000000,0.00000000000000000
PA1312,568436601557.70,82720041163.00,35322820601.59,2029251987.21,447481941561.50,882546244.40,0.00,0.00,0.07272311360536010,0.00417785217280314,0.92128203575737700,0.00181699846446008,0.00000000000000000,0.00000000000000000
PA1313,582014326908.70,239000000000.00,40536010016.08,3971475969.12,296022133805.00,2484707118.50,0.00,0.00,0.11817585108296100,0.01157816352718240,0.86300224387942900,0.00724374151042779,0.00000000000000000,0.00000000000000000
PA1314,282300412869.52,1931418512.00,976783489.43,125550713.79,279266660154.30,0.00,0.00,0.00,0.00348392122199649,0.00044780527203348,0.99606827350597000,0.00000000000000000,0.00000000000000000,0.00000000000000000
PA1315,139824177582.60,11937286557.00,0.00,0.00,127886891025.60,0.00,0.00,0.00,0.00000000000000000,0.00000000000000000,1.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000
PA1316,153437453402.34,8444440075.00,1840673276.15,26251471.49,142229116098.60,0.00,869393380.10,27579101.00,0.01269491014708510,0.00018105335485405,0.98093772130592800,0.00000000000000000,0.00599610533049529,0.00019020986163730
PA1317,302870071027.90,28888114665.00,26539169489.83,2527151628.17,244450601262.30,465033982.60,0.00,0.00,0.09686466160814520,0.00922378853599677,0.89221423376696900,0.00169731608888888,0.00000000000000000,0.00000000000000000
PA1318,676596997091.74,4556993589.00,1378486889.72,4734627.82,670458209080.20,129836130.20,50020596.47,18716178.33,0.00205119767057830,0.00000704515772137,0.99764627936686000,0.00019319702625332,0.00007443098060984,0.00002784979797735
PA1319,26444140450.15,8643861582.00,6290829636.28,507322252.17,10908780742.32,93346237.38,0.00,0.00,0.35341185848164600,0.02850080360669450,0.61284324942993200,0.00524408848172734,0.00000000000000000,0.00000000000000000
PA1320,210185176916.40,70064837180.00,18117080939.28,867846541.32,117643414375.60,3096549274.50,214672100.24,180776505.46,0.12929658159095200,0.00619358005378298,0.83958841804776900,0.02209921329284070,0.00153205523652735,0.00129015177812829
PA1321,1675516795473.60,1240000000000.00,8072230530.58,1336221596.02,421208514486.00,4899828861.00,0.00,0.00,0.01853483175500390,0.00306812873787180,0.96714643123684700,0.01125060827027740,0.00000000000000000,0.00000000000000000
PA1322,92848107919.40,109469678.40,50638257441.96,761575271.04,41338805528.00,0.00,0.00,0.00,0.54603192803372400,0.00821206010234479,0.44575601186393100,0.00000000000000000,0.00000000000000000,0.00000000000000000
PA1323,71616081925.20,24150368816.00,481037963.70,374353011.60,44151073079.60,2459249054.30,0.00,0.00,0.01013443035376770,0.00788680896338072,0.93016769763946600,0.05181106304338530,0.00000000000000000,0.00000000000000000
PA1324,192220269231.10,77536779182.00,1794905457.57,230707893.63,112589139923.10,68736774.80,0.00,0.00,0.01565094903199290,0.00201169229792097,0.98173799798817300,0.00059936068191308,0.00000000000000000,0.00000000000000000
PA1325,652380968852.00,223000000000.00,1628451260.65,377644240.95,426008623876.00,1366249474.40,0.00,0.00,0.00379255574601954,0.00087950856778442,0.99214603063331800,0.00318190505287840,0.00000000000000000,0.00000000000000000
PA1326,277331713842.74,23349288379.00,22573844481.35,1024084329.65,229894853207.54,489643445.20,0.00,0.00,0.08887955314282780,0.00403210705536558,0.90516047631162200,0.00192786349018430,0.00000000000000000,0.00000000000000000
PA1327,4649035826179.60,4090000000000.00,27020226956.98,6165209036.82,523974130814.00,1876259371.80,0.00,0.00,0.04833362316264450,0.01102828968753220,0.93728184541372200,0.00335624173610158,0.00000000000000000,0.00000000000000000
PA1328,353906167229.80,32851086743.00,14652749271.31,1435899043.59,302968822692.00,1997609479.90,0.00,0.00,0.04563936271961570,0.00447243831622388,0.94366618410966500,0.00622201485449513,0.00000000000000000,0.00000000000000000
PA1329,1104307085727.60,766000000000.00,2833764413.00,63363355.00,335131616451.80,278341507.80,0.00,0.00,0.00837630819024687,0.00018729538243362,0.99061364833973100,0.00082274808758844,0.00000000000000000,0.00000000000000000
PA1330,743688408942.90,131000000000.00,32759468441.09,4210733177.41,575366886031.00,351321293.40,0.00,0.00,0.05346839921064230,0.00687255237074376,0.93908563901789400,0.00057340940071994,0.00000000000000000,0.00000000000000000
PA1331,82396723740.80,71304644933.00,417549383.72,128950406.08,10545579018.00,0.00,0.00,0.00,0.03764392508907290,0.01162544986485360,0.95073062504607400,0.00000000000000000,0.00000000000000000,0.00000000000000000
PA1332,258768902483.16,197000000000.00,811338890.80,87330794.56,60630078387.10,240154410.70,0.00,0.00,0.01313507053201080,0.00141383108726483,0.98156314827888300,0.00388795010184098,0.00000000000000000,0.00000000000000000
PA1333,58662169981.70,33926265677.00,0.00,0.00,24640860863.00,95043441.70,0.00,0.00,0.00000000000000000,0.00000000000000000,0.99615767264745000,0.00384232735254967,0.00000000000000000,0.00000000000000000
