Mitigation_scenario,Forest_use,Management_scenario,Eco_reg,2000,2010,2020,2030,2040,2050,2060,2070,2080,2090,2100,Category
REF,SFM,AF25,PA0608,0,0,0,0.209755987,0.49050807,0.793025265,1.077159597,1.361899043,1.651927971,1.949518099,2.025699155,Timber_plant_EU_ex
REF,SFM,AF25,PA0814,0,0,0,0,0,0,0,0,0,0,0,Timber_plant_EU_ex
REF,SFM,AF25,PA1110,0,0,0,0.006696426,0.015093512,0.024381826,0.032597129,0.040740157,0.048878595,0.057109632,0.032856092,Timber_plant_EU_ex
REF,SFM,AF25,PA1201,0,0,0,0,0,0,0,0,0,0,0,Timber_plant_EU_ex
REF,SFM,AF25,PA1204,0,0,0,0,0,0,0,0,0,0,0,Timber_plant_EU_ex
REF,SFM,AF25,PA1205,0,0,0,0,0,0,0,0,0,0,0,Timber_plant_EU_ex
REF,SFM,AF25,PA1206,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Timber_plant_EU_ex
REF,SFM,AF25,PA1208,0,0,0,0,1.22E-07,0.000224428,0.000296493,0.000369257,0.000440629,0.000514203,0.000365234,Timber_plant_EU_ex
REF,SFM,AF25,PA1209,0,0,0,0.005053676,0.016953474,0.032165568,0.041194228,0.05086315,0.057080919,0.067339153,0.054835709,Timber_plant_EU_ex
REF,SFM,AF25,PA1210,0,0,0,0,0,0,0,0,0,0,0,Timber_plant_EU_ex
REF,SFM,AF25,PA1211,0,0,0,0,0,0,0,0.002561367,0.00786655,0.010561692,0.009572327,Timber_plant_EU_ex
REF,SFM,AF25,PA1214,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Timber_plant_EU_ex
REF,SFM,AF25,PA1215,0,0,0,0.000321648,0.035114131,0.065781266,0.075449354,0.162731939,0.273687852,0.337802698,0.341909971,Timber_plant_EU_ex
REF,SFM,AF25,PA1216,0,0,0,0.00472838,0.010519013,0.015989938,0.021346454,0.026706689,0.03221482,0.037773982,0.039684894,Timber_plant_EU_ex
REF,SFM,AF25,PA1217,0,0,0,0,0,0,0,0,0,0,0,Timber_plant_EU_ex
REF,SFM,AF25,PA1218,0,0,0,0,0,0.001140079,0.001440222,0.001330409,0.002452037,0.002423378,0,Timber_plant_EU_ex
REF,SFM,AF25,PA1219,0,0,0,0,0,0,0,0,0,0,0,Timber_plant_EU_ex
REF,SFM,AF25,PA1221,0,0,0,0.004204702,0.009669304,0.014169152,0.019230992,0.024035769,0.028736711,0.032182657,0.028728027,Timber_plant_EU_ex
REF,SFM,AF25,PA1222,0,0,0,0,0,0.003152716,0.00396051,0.003798024,0.008295249,0.00809264,0,Timber_plant_EU_ex
REF,SFM,AF50,Lake,0.002516617,0.003132658,0.003847877,0.003693808,0.003832503,0.003563326,0.003246669,0.002918061,0.00253143,0.002057739,0.001504205,Clear_cut_EU_ex
REF,SFM,AF50,PA0401,0.070178011,0.087356853,0.107301353,0.107874846,0.119501387,0.120383339,0.120444122,0.120519472,0.120552687,0.12056392,0.120565562,Clear_cut_EU_ex
REF,SFM,AF50,PA0402,0.626499068,0.779859477,0.957909698,0.940792316,1.017359616,0.996709955,0.966227154,0.931795968,0.892934238,0.848538041,0.797095622,Clear_cut_EU_ex
REF,SFM,AF50,PA0404,0.301755282,0.375621814,0.461380273,0.463846213,0.513838655,0.517630919,0.517892276,0.518216271,0.518359092,0.518407393,0.518414452,Clear_cut_EU_ex
REF,SFM,AF50,PA0405,0.196517016,0.244622323,0.300472203,0.300211696,0.330378523,0.330854856,0.326474677,0.320578144,0.308426307,0.292053793,0.262380609,Clear_cut_EU_ex
REF,SFM,AF50,PA0406,0.691856658,0.86121592,1.057840683,1.054985353,1.159566917,1.158630329,1.149512627,1.140359527,1.130634165,1.120530084,1.110216178,Clear_cut_EU_ex
REF,SFM,AF50,PA0409,0.328856649,0.409357312,0.502817944,0.503286195,0.543358347,0.536917356,0.522211918,0.512941428,0.502963525,0.491993538,0.481728136,Clear_cut_EU_ex
REF,SFM,AF50,PA0412,0.715720333,0.890921173,1.094327961,1.093237335,1.20241669,1.201007526,1.181699942,1.164342168,1.119832392,1.067005072,0.997024146,Clear_cut_EU_ex
REF,SFM,AF50,PA0418,0.097001771,0.120746789,0.148314566,0.149107263,0.165177753,0.166396809,0.166480824,0.166584975,0.166630886,0.166646413,0.166648682,Clear_cut_EU_ex
REF,SFM,AF50,PA0419,0.031683666,0.039439496,0.048443953,0.047787468,0.052932639,0.053286935,0.053363458,0.053472209,0.05349704,0.052561583,0.053471568,Clear_cut_EU_ex
REF,SFM,AF50,PA0421,0.027550092,0.034294065,0.042123766,0.042108898,0.046392133,0.046467861,0.046221662,0.045977832,0.045714719,0.045440216,0.045159454,Clear_cut_EU_ex
REF,SFM,AF50,PA0422,0.000480224,0.000597778,0.000734258,0.000738182,0.000817742,0.000823777,0.000824193,0.000824708,0.000824936,0.000825013,0.000825024,Clear_cut_EU_ex
REF,SFM,AF50,PA0429,0.096154886,0.119692595,0.147019689,0.147733712,0.155386728,0.151900822,0.146812211,0.142773836,0.138902883,0.134180272,0.129110211,Clear_cut_EU_ex
REF,SFM,AF50,PA0431,0.870197765,1.083213063,1.330522137,1.33763338,1.481800902,1.492736981,1.493490677,1.494425011,1.494836876,1.494976166,1.494996523,Clear_cut_EU_ex
REF,SFM,AF50,PA0432,0.103676571,0.129055509,0.158520256,0.1593675,0.176543818,0.177846758,0.177936555,0.178047872,0.178096942,0.178113538,0.178115963,Clear_cut_EU_ex
REF,SFM,AF50,PA0433,0.138366191,0.172236785,0.211560276,0.20966463,0.226995888,0.224671229,0.22033555,0.215883803,0.211208232,0.20548557,0.204046474,Clear_cut_EU_ex
REF,SFM,AF50,PA0435,0.092441701,0.115070461,0.141342272,0.142097704,0.157412718,0.158574465,0.158654531,0.158753786,0.158797538,0.158812335,0.158814498,Clear_cut_EU_ex
REF,SFM,AF50,PA0436,1.067074537,1.328283206,1.631544403,1.607290945,1.730519588,1.683106821,1.612282039,1.516934237,1.401786973,1.260387246,1.076607984,Clear_cut_EU_ex
REF,SFM,AF50,PA0445,1.79411143,2.233291115,2.743175251,2.721384686,2.974828791,2.931504352,2.860118731,2.770167643,2.632356867,2.496289597,2.342454072,Clear_cut_EU_ex
REF,SFM,AF50,PA0501,0.492373474,0.612901344,0.752833245,0.756489098,0.832628547,0.815298128,0.789033762,0.763793253,0.735960776,0.700112688,0.694711857,Clear_cut_EU_ex
REF,SFM,AF50,PA0503,0.085571582,0.106518609,0.130837941,0.131537231,0.145714058,0.146789465,0.146863581,0.146955459,0.14699596,0.147009657,0.147011659,Clear_cut_EU_ex
REF,SFM,AF50,PA0504,0.268317766,0.333999145,0.410254705,0.411865878,0.456255273,0.458227699,0.445141835,0.430483782,0.423954593,0.41704757,0.40542432,Clear_cut_EU_ex
REF,SFM,AF50,PA0608,3.922377252,4.882534117,5.997268633,5.887764476,6.318140019,6.165376536,5.962958604,5.753894087,5.537334334,5.308978342,5.069061747,Clear_cut_EU_ex
REF,SFM,AF50,PA0814,0.029762231,0.037047714,0.045506101,0.045749318,0.05068009,0.051054123,0.0510799,0.051111856,0.051125943,0.051130707,0.051131403,Clear_cut_EU_ex
REF,SFM,AF50,PA1110,0.300457577,0.374006444,0.459396097,0.456875353,0.499676348,0.497334339,0.491464776,0.485490837,0.479482783,0.474916714,0.470170993,Clear_cut_EU_ex
REF,SFM,AF50,PA1201,0.306216502,0.381175094,0.468201426,0.470703823,0.521435365,0.525283695,0.525548915,0.5258777,0.526022633,0.526071648,0.526078811,Clear_cut_EU_ex
REF,SFM,AF50,PA1204,0.026389031,0.032848789,0.040348517,0.040564168,0.044936095,0.045267735,0.045290592,0.045318925,0.045331415,0.045335639,0.045336257,Clear_cut_EU_ex
REF,SFM,AF50,PA1205,0.005143644,0.006402754,0.007864571,0.007906605,0.008758763,0.008823405,0.00882786,0.008833383,0.008835817,0.008836641,0.008836761,Clear_cut_EU_ex
REF,SFM,AF50,PA1206,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Clear_cut_EU_ex
REF,SFM,AF50,PA1208,0.10909031,0.135794475,0.166797799,0.167689283,0.185648395,0.186963088,0.187000674,0.187061206,0.187057607,0.187018074,0.187154658,Clear_cut_EU_ex
REF,SFM,AF50,PA1209,1.029184785,1.281118439,1.573611417,1.57591406,1.736519508,1.741937274,1.735370377,1.729054751,1.721798863,1.714045368,1.720469422,Clear_cut_EU_ex
REF,SFM,AF50,PA1210,0.102984124,0.128193559,0.157461513,0.158303098,0.175364697,0.176658935,0.176748132,0.176858706,0.176907448,0.176923933,0.176926342,Clear_cut_EU_ex
REF,SFM,AF50,PA1211,0.427733219,0.532437831,0.653999056,0.657494486,0.728357962,0.730893976,0.728345725,0.727479537,0.72702421,0.725466548,0.724243838,Clear_cut_EU_ex
REF,SFM,AF50,PA1214,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Clear_cut_EU_ex
REF,SFM,AF50,PA1215,0.499331361,0.621562448,0.763471771,0.762442546,0.825846419,0.76074092,0.687924405,0.639715046,0.598164533,0.543397485,0.509497202,Clear_cut_EU_ex
REF,SFM,AF50,PA1216,0.29794872,0.370883446,0.455560085,0.454411021,0.499402011,0.499021829,0.495189862,0.49133484,0.487161101,0.482811685,0.478872966,Clear_cut_EU_ex
REF,SFM,AF50,PA1217,0.095949808,0.119437316,0.146706127,0.147490227,0.163386437,0.164592272,0.164675376,0.164778397,0.16482381,0.164839169,0.164841413,Clear_cut_EU_ex
REF,SFM,AF50,PA1218,0.041352093,0.051474653,0.063226864,0.063564793,0.070415682,0.06972976,0.069709113,0.069794165,0.069826015,0.069322286,0.070019205,Clear_cut_EU_ex
REF,SFM,AF50,PA1219,0.007341783,0.009138974,0.011225499,0.011285496,0.012501825,0.012594092,0.012600451,0.012608334,0.012611809,0.012612984,0.012613156,Clear_cut_EU_ex
REF,SFM,AF50,PA1221,0.213938012,0.266307797,0.327108702,0.325386734,0.356924956,0.356181037,0.352293701,0.351473811,0.349890688,0.346325604,0.346041618,Clear_cut_EU_ex
REF,SFM,AF50,PA1222,0.189671163,0.236100677,0.290004975,0.291554966,0.322978192,0.321962078,0.32139224,0.321732189,0.322007925,0.320420696,0.322928015,Clear_cut_EU_ex
REF,SFM,AF50,Lake,0,0,0,0.000174635,0.000452873,0.000753678,0.001072514,0.001403824,0.001791647,0.00226574,0.002819333,Timber_plant_EU_ex
REF,SFM,AF50,PA0401,0,0,0,0,0,0,0,0,0,0,0,Timber_plant_EU_ex
REF,SFM,AF50,PA0402,0,0,0,0.022237124,0.049463262,0.077986356,0.10901178,0.14411564,0.183273892,0.227770371,0.279227446,Timber_plant_EU_ex
REF,SFM,AF50,PA0404,0,0,0,0,0,0,0,0,0,0,0,Timber_plant_EU_ex
REF,SFM,AF50,PA0405,0,0,0,0.001866441,0.004257008,0.006250373,0.010800759,0.016908293,0.029153142,0.045557112,0.075234893,Timber_plant_EU_ex
REF,SFM,AF50,PA0406,0,0,0,0.008509173,0.018548979,0.028180371,0.037897304,0.047793252,0.05784607,0.068060895,0.078390986,Timber_plant_EU_ex
REF,SFM,AF50,PA0409,0,0,0,0.002219161,0.016629392,0.027203239,0.042193507,0.051817091,0.061950642,0.072973268,0.083246363,Timber_plant_EU_ex
REF,SFM,AF50,PA0412,0,0,0,0.006939483,0.016335043,0.026738915,0.046666399,0.064792644,0.10964117,0.162583054,0.232580723,Timber_plant_EU_ex
REF,SFM,AF50,PA0418,0,0,0,0,0,0,0,0,0,0,0,Timber_plant_EU_ex
REF,SFM,AF50,PA0419,0,0,0,0.000915403,0.001019333,0.001063217,0.001014136,0.000939403,0.000929568,0.001870097,0.000960853,Timber_plant_EU_ex
REF,SFM,AF50,PA0421,0,0,0,0.000240007,0.000521054,0.000791558,0.001061619,0.001335029,0.001611182,0.001890094,0.002171501,Timber_plant_EU_ex
REF,SFM,AF50,PA0422,0,0,0,0,0,0,0,0,0,0,0,Timber_plant_EU_ex
REF,SFM,AF50,PA0429,0,0,0,7.18E-05,0.008348922,0.01304324,0.018215133,0.02235675,0.026273213,0.031011215,0.036083526,Timber_plant_EU_ex
REF,SFM,AF50,PA0431,0,0,0,0,0,0,0,0,0,0,0,Timber_plant_EU_ex
REF,SFM,AF50,PA0432,0,0,0,0,0,0,0,0,0,0,0,Timber_plant_EU_ex
REF,SFM,AF50,PA0433,0,0,0,0.003026373,0.008618537,0.012682092,0.017137613,0.021737924,0.026478984,0.032223794,0.033666127,Timber_plant_EU_ex
REF,SFM,AF50,PA0435,0,0,0,0,0,0,0,0,0,0,0,Timber_plant_EU_ex
REF,SFM,AF50,PA0436,0,0,0,0.032973576,0.08652945,0.147352515,0.219101512,0.315595035,0.431247345,0.572817877,0.756622101,Timber_plant_EU_ex
REF,SFM,AF50,PA0445,0,0,0,0.036452018,0.080242184,0.146113848,0.219053386,0.310930815,0.449590745,0.585945194,0.73982269,Timber_plant_EU_ex
REF,SFM,AF50,PA0501,0,0,0,0.000367816,0.005800932,0.02931918,0.056010001,0.081779173,0.10984469,0.145771591,0.15118394,Timber_plant_EU_ex
REF,SFM,AF50,PA0503,0,0,0,0,0,0,0,0,0,0,0,Timber_plant_EU_ex
REF,SFM,AF50,PA0504,0,0,0,0.000581516,0.000644898,0.002044515,0.015362775,0.030308921,0.036965105,0.043915077,0.055544604,Timber_plant_EU_ex
REF,SFM,AF50,PA0608,0,0,0,0.141557769,0.36101084,0.563068208,0.768883391,0.982159374,1.200575589,1.429559427,1.66956778,Timber_plant_EU_ex
REF,SFM,AF50,PA0814,0,0,0,0,0,0,0,0,0,0,0,Timber_plant_EU_ex
REF,SFM,AF50,PA1110,0,0,0,0.004976079,0.011952532,0.018070497,0.024200292,0.030496833,0.036647094,0.041261256,0.046014006,Timber_plant_EU_ex
REF,SFM,AF50,PA1201,0,0,0,0,0,0,0,0,0,0,0,Timber_plant_EU_ex
REF,SFM,AF50,PA1204,0,0,0,0,0,0,0,0,0,0,0,Timber_plant_EU_ex
REF,SFM,AF50,PA1205,0,0,0,0,0,0,0,0,0,0,0,Timber_plant_EU_ex
REF,SFM,AF50,PA1206,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Timber_plant_EU_ex
REF,SFM,AF50,PA1208,0,0,0,0,0.000114113,0.000170396,0.000227295,0.000283894,0.000339125,0.00039612,0.000262088,Timber_plant_EU_ex
REF,SFM,AF50,PA1209,0,0,0,0.006107841,0.016009634,0.023525992,0.030984287,0.038404951,0.046147953,0.054066187,0.047666209,Timber_plant_EU_ex
REF,SFM,AF50,PA1210,0,0,0,0,0,0,0,0,0,0,0,Timber_plant_EU_ex
REF,SFM,AF50,PA1211,0,0,0,0,0,0.002839459,0.005758178,0.007083624,0.007741397,0.009367526,0.010600242,Timber_plant_EU_ex
REF,SFM,AF50,PA1214,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Timber_plant_EU_ex
REF,SFM,AF50,PA1215,0,0,0,0.005109754,0.024431174,0.095811945,0.169060941,0.217806433,0.259593279,0.314440254,0.348352218,Timber_plant_EU_ex
REF,SFM,AF50,PA1216,0,0,0,0.003583897,0.007954707,0.012079315,0.016169341,0.020344272,0.02465903,0.029056138,0.033001827,Timber_plant_EU_ex
REF,SFM,AF50,PA1217,0,0,0,0,0,0,0,0,0,0,0,Timber_plant_EU_ex
REF,SFM,AF50,PA1218,0,0,0,0,0,0.001205608,0.001262071,0.001221419,0.001209141,0.001719489,0.001023538,Timber_plant_EU_ex
REF,SFM,AF50,PA1219,0,0,0,0,0,0,0,0,0,0,0,Timber_plant_EU_ex
REF,SFM,AF50,PA1221,0,0,0,0.003470266,0.007375611,0.010808164,0.014880796,0.015930392,0.017614772,0.021214101,0.021503091,Timber_plant_EU_ex
REF,SFM,AF50,PA1222,0,0,0,0,0,0.003399778,0.004133894,0.003997595,0.003811631,0.00542922,0.002926338,Timber_plant_EU_ex
REF,SFM,AF75,Lake,0.002004586,0.002495287,0.003064865,0.003025691,0.003225717,0.003127796,0.002982545,0.00276454,0.002521211,0.002201147,0.001761465,Clear_cut_EU_ex
REF,SFM,AF75,PA0401,0.0810194,0.1008521,0.123872739,0.124417563,0.137305154,0.137985632,0.138040838,0.138095423,0.138104577,0.138109147,0.13811019,Clear_cut_EU_ex
REF,SFM,AF75,PA0402,0.61528983,0.765906335,0.940733166,0.934399323,1.018072202,1.008378691,0.992032154,0.972704478,0.95078907,0.923468417,0.890205073,Clear_cut_EU_ex
REF,SFM,AF75,PA0404,0.3168095,0.394361148,0.484378564,0.486508988,0.536903228,0.539564095,0.53977997,0.539993412,0.540029208,0.540047075,0.540051155,Clear_cut_EU_ex
REF,SFM,AF75,PA0405,0.117840471,0.146686584,0.180169464,0.180902941,0.198836542,0.198882759,0.197459364,0.19524308,0.191435752,0.184054407,0.160120942,Clear_cut_EU_ex
REF,SFM,AF75,PA0406,0.804622804,1.001586038,1.230209441,1.230660252,1.352814299,1.353895454,1.348670429,1.343287675,1.337357271,1.331346689,1.32506883,Clear_cut_EU_ex
REF,SFM,AF75,PA0409,0.366316669,0.455987153,0.560071406,0.561298455,0.610647834,0.60551425,0.600545393,0.595206279,0.588653944,0.581878261,0.574810605,Clear_cut_EU_ex
REF,SFM,AF75,PA0412,0.454214103,0.565400958,0.694460157,0.695034423,0.763429992,0.764568186,0.760188878,0.753648593,0.747207761,0.73727655,0.688423714,Clear_cut_EU_ex
REF,SFM,AF75,PA0418,0.113240399,0.140960463,0.173136292,0.17389779,0.1914472,0.19286181,0.192020591,0.191911075,0.191871173,0.19182469,0.191704552,Clear_cut_EU_ex
REF,SFM,AF75,PA0419,0.028220001,0.035127962,0.043146319,0.041847037,0.045852322,0.04711811,0.04708868,0.047346837,0.04725576,0.047214254,0.047069951,Clear_cut_EU_ex
REF,SFM,AF75,PA0421,0.032126015,0.039990127,0.049118329,0.049194169,0.054140612,0.054252483,0.054115128,0.053974784,0.053813928,0.053648165,0.053478048,Clear_cut_EU_ex
REF,SFM,AF75,PA0422,0.000497819,0.00061968,0.000761128,0.000764476,0.000843663,0.000847844,0.000848183,0.000848519,0.000848575,0.000848603,0.00084861,Clear_cut_EU_ex
REF,SFM,AF75,PA0429,0.105989421,0.131934521,0.162050075,0.162723301,0.174931193,0.17297103,0.170895959,0.168150182,0.165160537,0.161958511,0.158523525,Clear_cut_EU_ex
REF,SFM,AF75,PA0431,0.905818315,1.12755315,1.384929979,1.391021263,1.535107933,1.542715855,1.543333082,1.543943352,1.544045701,1.544096786,1.544108451,Clear_cut_EU_ex
REF,SFM,AF75,PA0432,0.129311843,0.160966027,0.197708353,0.198577926,0.208815071,0.218334643,0.207465418,0.209726573,0.208129113,0.205545207,0.201387533,Clear_cut_EU_ex
REF,SFM,AF75,PA0433,0.15640179,0.194687309,0.239126902,0.237975238,0.260784546,0.261082476,0.26075882,0.25808596,0.255301457,0.252863378,0.249061557,Clear_cut_EU_ex
REF,SFM,AF75,PA0435,0.096490487,0.120110347,0.1475269,0.148175762,0.163524307,0.164334725,0.164400474,0.164465482,0.164476384,0.164481826,0.164483069,Clear_cut_EU_ex
REF,SFM,AF75,PA0436,0.722342246,0.899164061,1.104408483,1.101501656,1.197726404,1.170023422,1.130930544,1.083680086,1.022431581,0.925030635,0.747794992,Clear_cut_EU_ex
REF,SFM,AF75,PA0445,1.533096178,1.908382063,2.343991972,2.330000956,2.54246849,2.523082895,2.499400033,2.460734194,2.397447688,2.313160282,2.185597319,Clear_cut_EU_ex
REF,SFM,AF75,PA0501,0.51425848,0.640143569,0.786263618,0.784801118,0.855461519,0.851038678,0.83675736,0.828119653,0.804952455,0.757032282,0.729761421,Clear_cut_EU_ex
REF,SFM,AF75,PA0503,0.102097826,0.127090305,0.156100112,0.156786681,0.173027174,0.173884688,0.173954258,0.174023043,0.17403458,0.174040338,0.174041652,Clear_cut_EU_ex
REF,SFM,AF75,PA0504,0.20051478,0.249598698,0.306572439,0.307140903,0.338818525,0.340954776,0.341012045,0.340904921,0.340938576,0.340683143,0.329622185,Clear_cut_EU_ex
REF,SFM,AF75,PA0608,4.12592193,5.1359044,6.308232985,6.266978829,6.807321939,6.732391049,6.6217279,6.487947188,6.357402152,6.221398515,6.079907794,Clear_cut_EU_ex
REF,SFM,AF75,PA0814,0.031002889,0.038592071,0.04740115,0.047609633,0.052541199,0.052801591,0.052822716,0.052843603,0.052847106,0.052848855,0.052849254,Clear_cut_EU_ex
REF,SFM,AF75,PA1110,0.343714727,0.427852492,0.525514689,0.524926119,0.575653974,0.575002804,0.571745274,0.569206514,0.566384997,0.563759353,0.560654308,Clear_cut_EU_ex
REF,SFM,AF75,PA1201,0.338742536,0.421663161,0.517912572,0.520190487,0.574073571,0.576918652,0.577149472,0.57737769,0.577415965,0.577435069,0.577439432,Clear_cut_EU_ex
REF,SFM,AF75,PA1204,0.031485484,0.039192801,0.048139003,0.048350731,0.053359063,0.053623508,0.053644962,0.053666175,0.053669732,0.053671508,0.053671913,Clear_cut_EU_ex
REF,SFM,AF75,PA1205,0.005908574,0.00735493,0.009033777,0.00907351,0.010013375,0.010063,0.010067027,0.010071007,0.010071675,0.010072008,0.010072084,Clear_cut_EU_ex
REF,SFM,AF75,PA1206,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Clear_cut_EU_ex
REF,SFM,AF75,PA1208,0.129277236,0.160922949,0.197655442,0.19849403,0.219021746,0.22007398,0.220128871,0.220182897,0.220166128,0.220143915,0.220129531,Clear_cut_EU_ex
REF,SFM,AF75,PA1209,1.207744265,1.503387411,1.846552684,1.850181567,2.037891016,2.045415814,2.045076935,2.041502611,2.037123242,2.032972576,2.030324932,Clear_cut_EU_ex
REF,SFM,AF75,PA1210,0.118262244,0.147211603,0.180814326,0.181609594,0.200037317,0.201414607,0.200927505,0.200867278,0.20081506,0.200743822,0.200639614,Clear_cut_EU_ex
REF,SFM,AF75,PA1211,0.491579275,0.611912732,0.751588772,0.754894456,0.832248177,0.835665353,0.835156398,0.834636516,0.833890438,0.832963029,0.831934745,Clear_cut_EU_ex
REF,SFM,AF75,PA1214,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Clear_cut_EU_ex
REF,SFM,AF75,PA1215,0.501024018,0.623669449,0.766029093,0.761605918,0.817472949,0.798174523,0.772558371,0.743486346,0.715857128,0.691055447,0.651916343,Clear_cut_EU_ex
REF,SFM,AF75,PA1216,0.343944681,0.428138737,0.525866272,0.526105369,0.57827841,0.578748387,0.57655294,0.574282633,0.571710427,0.569556986,0.567193649,Clear_cut_EU_ex
REF,SFM,AF75,PA1217,0.106475719,0.132539859,0.16279359,0.163509598,0.180446474,0.181340758,0.18141331,0.181485046,0.181497076,0.181503081,0.181504452,Clear_cut_EU_ex
REF,SFM,AF75,PA1218,0.047815219,0.059519883,0.073105973,0.073427513,0.081033382,0.081071084,0.081109394,0.081133156,0.081131887,0.080468195,0.079860996,Clear_cut_EU_ex
REF,SFM,AF75,PA1219,0.008759685,0.010903964,0.013392917,0.013451823,0.014845208,0.01491878,0.014924749,0.014930651,0.01493164,0.014932134,0.014932247,Clear_cut_EU_ex
REF,SFM,AF75,PA1221,0.245424326,0.30550163,0.375235851,0.37484905,0.411389448,0.411537699,0.409400099,0.407633919,0.406195903,0.405472795,0.406147841,Clear_cut_EU_ex
REF,SFM,AF75,PA1222,0.220216358,0.274123015,0.336694711,0.338175582,0.373204949,0.373878953,0.374182984,0.374314279,0.37433757,0.372506299,0.370820238,Clear_cut_EU_ex
REF,SFM,AF75,Lake,0,0,0,5.27E-05,0.000171494,0.000286251,0.000432868,0.000652223,0.000895779,0.001215956,0.001655664,Timber_plant_EU_ex
REF,SFM,AF75,PA0401,0,0,0,0,0,0,0,0,0,0,0,Timber_plant_EU_ex
REF,SFM,AF75,PA0402,0,0,0,0.010471434,0.024671452,0.039532751,0.056298548,0.076040758,0.098025688,0.125381042,0.158652309,Timber_plant_EU_ex
REF,SFM,AF75,PA0404,0,0,0,0,0,0,0,0,0,0,0,Timber_plant_EU_ex
REF,SFM,AF75,PA0405,0,0,0,5.90E-05,0.000869998,0.001813517,0.003317209,0.005612885,0.009433527,0.016821518,0.040756501,Timber_plant_EU_ex
REF,SFM,AF75,PA0406,0,0,0,0.004959972,0.010795632,0.016472463,0.022245759,0.028170606,0.034191925,0.040247885,0.046536106,Timber_plant_EU_ex
REF,SFM,AF75,PA0409,0,0,0,0.001236291,0.010156157,0.018366416,0.023584882,0.029170792,0.035764517,0.042560859,0.049633233,Timber_plant_EU_ex
REF,SFM,AF75,PA0412,0,0,0,0.002480151,0.006335492,0.009012219,0.01370103,0.020547329,0.027039483,0.03699631,0.085854996,Timber_plant_EU_ex
REF,SFM,AF75,PA0418,0,0,0,0,0.00046351,0,0.000918381,0.00110419,0.001156887,0.001209756,0.001331353,Timber_plant_EU_ex
REF,SFM,AF75,PA0419,0,0,0,0.001489051,0.001972664,0.000943894,0.000992553,0.000753409,0.000847674,0.000890772,0.001035438,Timber_plant_EU_ex
REF,SFM,AF75,PA0421,0,0,0,0.000140195,0.000303972,0.000461925,0.000621171,0.000783159,0.000947645,0.00111522,0.001285751,Timber_plant_EU_ex
REF,SFM,AF75,PA0422,0,0,0,0,0,0,0,0,0,0,0,Timber_plant_EU_ex
REF,SFM,AF75,PA0429,0,0,0,3.95E-05,0.004691142,0.007541505,0.009688797,0.012505981,0.015507602,0.018715606,0.022151957,Timber_plant_EU_ex
REF,SFM,AF75,PA0431,0,0,0,0,0,0,0,0,0,0,0,Timber_plant_EU_ex
REF,SFM,AF75,PA0432,0,0,0,0,0.010332226,0.001898738,0.012856076,0.010682041,0.012294113,0.014885311,0.019044651,Timber_plant_EU_ex
REF,SFM,AF75,PA0433,0,0,0,0.002203406,0.004272612,0.005288292,0.005718521,0.008496752,0.011298927,0.013745827,0.017549662,Timber_plant_EU_ex
REF,SFM,AF75,PA0435,0,0,0,0,0,0,0,0,0,0,0,Timber_plant_EU_ex
REF,SFM,AF75,PA0436,0,0,0,0.007764305,0.026441063,0.060210961,0.099796044,0.14753316,0.208863284,0.306304968,0.483549913,Timber_plant_EU_ex
REF,SFM,AF75,PA0445,0,0,0,0.024300505,0.055699451,0.087961442,0.112688959,0.15238768,0.215847412,0.30022128,0.427803986,Timber_plant_EU_ex
REF,SFM,AF75,PA0501,0,0,0,0.004920693,0.016062339,0.024804411,0.039436146,0.04842032,0.071645625,0.1195948,0.146872284,Timber_plant_EU_ex
REF,SFM,AF75,PA0503,0,0,0,0,0,0,0,0,0,0,0,Timber_plant_EU_ex
